student_id,college_id,name,gender,department,batch_year,cgpa,skills,email,phone,city,placement_status
4357,69,Vaishnavi Parikh,Female,Information Technology,2027,7.95,"AWS, Django, SQL",vaishnavi.parikh4357@placemux-student.com,3154636762,Bhiwani,Placed
4358,50,Falak Mane,Female,Civil Engineering,2026,7.71,"Node.js, Django, Python, C++, Docker, Digital Marketing, DevOps",falak.mane4358@placemux-student.com,4727245576,Satara,In Process
4359,74,Bahadurjit Cheema,Male,Data Science,2027,6.49,"Excel, Node.js, Django, Docker, Data Analysis",bahadurjit.cheema4359@placemux-student.com,8933363996,Kumbakonam,In Process
4360,32,Dakshesh Patla,Male,Computer Science,2024,6.8,"Data Analysis, Deep Learning, Tableau, SQL, Excel",dakshesh.patla4360@placemux-student.com,7194459596,Malda,In Process
4361,19,Nilima Chad,Female,Data Science,2026,7.62,"Excel, C++, Digital Marketing, Product Management, DevOps",nilima.chad4361@placemux-student.com,1264053529,Machilipatnam,Placed
4362,85,Watika Halder,Female,Information Technology,2023,8.23,"Python, Data Analysis, Digital Marketing",watika.halder4362@placemux-student.com,5721864532,Bhind,In Process
4363,27,Lavanya Kapadia,Female,Data Science,2027,8.39,"Power BI, React, Product Management, Deep Learning, Kubernetes, Machine Learning, Excel",lavanya.kapadia4363@placemux-student.com,5227918055,Vijayanagaram,Placed
4364,58,Xavier Khalsa,Male,Business Administration,2024,9.28,"Excel, React, Machine Learning, Tableau, AWS, Deep Learning",xavier.khalsa4364@placemux-student.com,2962056336,Vellore,In Process
4365,42,Ethan Dyal,Male,Mechanical Engineering,2025,6.59,"DevOps, Java, C++, Tableau, Python, Django, Communication",ethan.dyal4365@placemux-student.com,1288263109,Dindigul,Placed
4366,68,Mason Batra,Male,Data Science,2025,7.54,"Digital Marketing, Product Management, SQL",mason.batra4366@placemux-student.com,7488168204,Bhavnagar,Placed
4367,95,Vihaan Sundaram,Male,Mechanical Engineering,2026,7.95,"Kubernetes, Machine Learning, SQL",vihaan.sundaram4367@placemux-student.com,1774278943,Kozhikode,Placed
4368,69,Lopa Devi,Female,Business Administration,2025,7.93,"Python, Data Analysis, Excel, Docker, Kubernetes",lopa.devi4368@placemux-student.com,5814065058,Moradabad,Placed
4369,17,Unni Mishra,Female,Data Science,2024,8.7,"Deep Learning, Tableau, Java, Python",unni.mishra4369@placemux-student.com,0594887534,Siwan,In Process
4370,98,Neelima Pai,Female,Electronics & Communication,2027,8.71,"Product Management, C++, Digital Marketing, Machine Learning, Communication, Django",neelima.pai4370@placemux-student.com,8893228171,Bongaigaon,In Process
4371,29,Darpan Loyal,Male,Civil Engineering,2024,6.58,"Excel, Communication, Django, Power BI, C++",darpan.loyal4371@placemux-student.com,3349775933,Raurkela Industrial Township,Placed
4372,96,Lohit Om,Male,Electronics & Communication,2026,8.56,"Deep Learning, DevOps, Power BI",lohit.om4372@placemux-student.com,9086781382,Panchkula,Placed
4373,88,Sneha Mand,Female,Data Science,2023,6.62,"Node.js, Docker, Python, Kubernetes, Machine Learning",sneha.mand4373@placemux-student.com,5833566388,Amroha,In Process
4374,17,Aarna Rastogi,Female,Electrical Engineering,2027,7.01,"AWS, Excel, Communication, Tableau, Kubernetes, DevOps",aarna.rastogi4374@placemux-student.com,7773084298,Agra,Placed
4375,29,Ekiya Kala,Female,Mechanical Engineering,2027,6.99,"Data Analysis, C++, Machine Learning, Power BI",ekiya.kala4375@placemux-student.com,8104636320,Madurai,In Process
4376,50,Dhruv Bora,Male,Commerce,2026,8.54,"Node.js, Power BI, Excel, Docker",dhruv.bora4376@placemux-student.com,9122867319,Chapra,Placed
4377,69,Falan Sagar,Male,Artificial Intelligence & ML,2023,6.23,"Java, Digital Marketing, SQL",falan.sagar4377@placemux-student.com,1185802023,Bongaigaon,In Process
4378,47,Abeer Roy,Male,Data Science,2023,7.99,"Kubernetes, Machine Learning, React, Communication, C++, Data Analysis",abeer.roy4378@placemux-student.com,2492018435,Udupi,In Process
4379,23,Yoshita Bhagat,Female,Information Technology,2025,7.78,"Java, Excel, Communication, Kubernetes",yoshita.bhagat4379@placemux-student.com,5727380165,Jammu,In Process
4380,51,Hemani Krishna,Female,Business Administration,2024,5.87,"Data Analysis, C++, DevOps, React",hemani.krishna4380@placemux-student.com,4053606568,Ghaziabad,Placed
4381,59,Yoshita Patla,Female,Electrical Engineering,2026,5.4,"Deep Learning, Node.js, Kubernetes, Digital Marketing",yoshita.patla4381@placemux-student.com,1772962292,Aligarh,In Process
4382,49,Matthew Magar,Male,Electronics & Communication,2026,6.83,"Product Management, Kubernetes, Machine Learning, AWS, Java, Tableau",matthew.magar4382@placemux-student.com,1732743076,Ahmedabad,In Process
4383,69,Chandran Venkataraman,Male,Information Technology,2025,6.1,"Django, Excel, Tableau, Deep Learning, Machine Learning",chandran.venkataraman4383@placemux-student.com,7669953596,Panipat,Placed
4384,13,Avni Krishnamurthy,Female,Business Administration,2027,7.46,"Kubernetes, React, SQL, Docker, Tableau, Python, C++",avni.krishnamurthy4384@placemux-student.com,6520562247,Hazaribagh,Placed
4385,71,Balendra Mannan,Male,Data Science,2023,6.15,"SQL, Python, Deep Learning, Machine Learning, Docker",balendra.mannan4385@placemux-student.com,7104582609,Satna,Placed
4386,17,Ayaan Sharaf,Male,Civil Engineering,2026,6.84,"Communication, Django, Excel",ayaan.sharaf4386@placemux-student.com,5221780667,Sasaram,In Process
4387,58,Irya Apte,Female,Mechanical Engineering,2023,7.94,"Machine Learning, Product Management, Docker",irya.apte4387@placemux-student.com,6368426336,Patiala,Placed
4388,54,Nathan Oak,Male,Mechanical Engineering,2027,7.93,"Tableau, DevOps, Communication, Node.js, Kubernetes, Power BI, Data Analysis",nathan.oak4388@placemux-student.com,5727287818,Nadiad,Placed
4389,45,George Khalsa,Male,Artificial Intelligence & ML,2026,5.86,"C++, Node.js, Data Analysis, Deep Learning, Docker, React, Excel",george.khalsa4389@placemux-student.com,2670946186,Alwar,Placed
4390,37,Balhaar Venkataraman,Male,Business Administration,2023,8.25,"Java, Deep Learning, Kubernetes",balhaar.venkataraman4390@placemux-student.com,4604991293,Kadapa,Placed
4391,5,Amruta Ganesh,Other,Information Technology,2024,7.47,"C++, Data Analysis, Node.js, Digital Marketing",amruta.ganesh4391@placemux-student.com,9801347209,Munger,Placed
4392,10,Wyatt Pai,Male,Electronics & Communication,2024,7.62,"Kubernetes, Python, Digital Marketing",wyatt.pai4392@placemux-student.com,9653767039,Bihar Sharif,Placed
4393,23,Jack Khalsa,Male,Computer Science,2024,6.81,"Deep Learning, Product Management, Java, Power BI, Django, AWS",jack.khalsa4393@placemux-student.com,5053083360,Gorakhpur,Placed
4394,15,Pushti Borra,Female,Data Science,2025,6.55,"Power BI, DevOps, AWS, Kubernetes, Product Management, Data Analysis, Java",pushti.borra4394@placemux-student.com,8888270322,Patiala,In Process
4395,58,Raghav Barad,Male,Artificial Intelligence & ML,2023,7.88,"Docker, React, Machine Learning, Python, Digital Marketing, Kubernetes",raghav.barad4395@placemux-student.com,3745576639,Aurangabad,In Process
4396,58,Eiravati Taneja,Female,Computer Science,2027,7.04,"Python, Tableau, Java, Data Analysis, Deep Learning, Excel, Django",eiravati.taneja4396@placemux-student.com,8482775947,Faridabad,In Process
4397,83,Benjamin Dora,Male,Computer Science,2027,6.31,"Power BI, Digital Marketing, Data Analysis, Node.js, Java, Kubernetes, Django",benjamin.dora4397@placemux-student.com,6759579633,Imphal,Placed
4398,67,Daniel Sheth,Male,Data Science,2026,5.67,"Data Analysis, Excel, Docker, Product Management, React, C++, DevOps",daniel.sheth4398@placemux-student.com,8716508170,Bellary,In Process
4399,78,Nihal Gaba,Male,Electrical Engineering,2023,6.24,"Kubernetes, Tableau, Power BI, Node.js, Digital Marketing",nihal.gaba4399@placemux-student.com,2816945384,Madhyamgram,Placed
4400,74,Ekalinga Mallick,Male,Electronics & Communication,2026,7.09,"Communication, Excel, C++, Django, Kubernetes, Data Analysis",ekalinga.mallick4400@placemux-student.com,7539879201,Davanagere,Placed
4401,83,Wyatt Gole,Male,Information Technology,2026,6.33,"Django, DevOps, Excel, SQL, Node.js, Kubernetes",wyatt.gole4401@placemux-student.com,9968650660,Naihati,In Process
4402,1,Ryan Pandya,Male,Computer Science,2024,7.35,"Excel, Deep Learning, Product Management, DevOps, Python, Power BI, Django",ryan.pandya4402@placemux-student.com,1503555818,Ludhiana,In Process
4403,31,Pranav Sampath,Male,Data Science,2024,7.53,"C++, React, Product Management, Java, Node.js",pranav.sampath4403@placemux-student.com,7213600843,Sambalpur,In Process
4404,7,Jackson Tak,Male,Data Science,2025,6.65,"Digital Marketing, Data Analysis, Java, AWS, React, Power BI",jackson.tak4404@placemux-student.com,3691099787,Yamunanagar,In Process
4405,3,Ira Ahuja,Female,Computer Science,2027,6.2,"Node.js, DevOps, Tableau, Data Analysis, Docker",ira.ahuja4405@placemux-student.com,6516800472,Chittoor,Placed
4406,71,Anamika Bahri,Female,Data Science,2024,6.26,"Tableau, Excel, Java",anamika.bahri4406@placemux-student.com,5871702005,Tinsukia,In Process
4407,91,Varenya Wadhwa,Female,Electronics & Communication,2025,8.44,"SQL, Power BI, Docker, C++, React",varenya.wadhwa4407@placemux-student.com,0529942325,Bardhaman,In Process
4408,61,Harinakshi Kade,Female,Business Administration,2024,7.91,"Django, Deep Learning, DevOps, Machine Learning, React, Node.js",harinakshi.kade4408@placemux-student.com,1243025833,Mathura,In Process
4409,91,Ekansh Dey,Male,Mechanical Engineering,2026,9.02,"Product Management, Digital Marketing, Python, Java, DevOps, Power BI",ekansh.dey4409@placemux-student.com,6904744730,Ludhiana,In Process
4410,43,Tristan Arya,Male,Mechanical Engineering,2024,7.62,"Digital Marketing, AWS, Product Management, React, Deep Learning, Kubernetes",tristan.arya4410@placemux-student.com,6678453343,Muzaffarnagar,Placed
4411,31,Vedant Baral,Male,Electronics & Communication,2027,8.74,"React, Digital Marketing, Kubernetes, DevOps, Django",vedant.baral4411@placemux-student.com,1803361363,Lucknow,In Process
4412,97,Nirja Bhasin,Female,Electronics & Communication,2024,8.46,"Tableau, React, Data Analysis, Deep Learning",nirja.bhasin4412@placemux-student.com,3511637845,Etawah,Placed
4413,92,Jai Arya,Male,Mechanical Engineering,2026,7.42,"Product Management, AWS, Machine Learning, Java, Data Analysis",jai.arya4413@placemux-student.com,4260273226,Bhavnagar,In Process
4414,76,Yauvani Shetty,Female,Electronics & Communication,2024,8.05,"Python, Kubernetes, Communication",yauvani.shetty4414@placemux-student.com,2294009751,Mahbubnagar,Placed
4415,34,Libni Apte,Female,Mechanical Engineering,2024,8.15,"Java, AWS, Tableau, Python, Excel",libni.apte4415@placemux-student.com,5678956459,Bhagalpur,In Process
4416,89,Anjali Kapadia,Female,Mechanical Engineering,2027,6.75,"AWS, Machine Learning, Kubernetes, Docker",anjali.kapadia4416@placemux-student.com,9284422138,Tiruchirappalli,In Process
4417,73,Keya Karpe,Female,Artificial Intelligence & ML,2027,6.22,"DevOps, Django, SQL, React, Digital Marketing",keya.karpe4417@placemux-student.com,0042956030,Amaravati,In Process
4418,19,Pallavi Thakur,Female,Artificial Intelligence & ML,2023,6.42,"Excel, Tableau, Data Analysis",pallavi.thakur4418@placemux-student.com,2020752002,Gwalior,In Process
4419,74,Tarak Amble,Male,Data Science,2027,9.12,"Docker, DevOps, Machine Learning, Deep Learning, Power BI, Communication, C++",tarak.amble4419@placemux-student.com,2314387443,Ambattur,Placed
4420,50,Patrick Saini,Male,Electrical Engineering,2025,6.83,"Django, Communication, DevOps",patrick.saini4420@placemux-student.com,7630097632,Medininagar,In Process
4421,3,Urvi Raju,Female,Artificial Intelligence & ML,2027,7.17,"React, Machine Learning, DevOps, Deep Learning, Data Analysis",urvi.raju4421@placemux-student.com,4881391420,Tadepalligudem,Placed
4422,9,Mohammed Bhatnagar,Male,Mechanical Engineering,2024,8.07,"Power BI, Communication, Python, C++",mohammed.bhatnagar4422@placemux-student.com,3140139887,New Delhi,In Process
4423,5,Isha Shere,Female,Mechanical Engineering,2025,7.63,"AWS, Power BI, Docker, Kubernetes, DevOps, Communication",isha.shere4423@placemux-student.com,8942840888,South Dumdum,Placed
4424,72,Oviya Dixit,Female,Mechanical Engineering,2027,7.68,"Docker, Kubernetes, AWS, Java",oviya.dixit4424@placemux-student.com,2004164851,Bhilwara,In Process
4425,89,Waida Balay,Female,Electrical Engineering,2023,5.8,"Digital Marketing, Tableau, Docker, AWS, Kubernetes, Java",waida.balay4425@placemux-student.com,2187039508,Dehradun,Placed
4426,73,Jack Patil,Male,Commerce,2026,8.11,"Node.js, Machine Learning, Docker, DevOps",jack.patil4426@placemux-student.com,0216980681,Yamunanagar,Placed
4427,99,Eta Dhar,Female,Computer Science,2026,7.11,"DevOps, SQL, Python, React, C++",eta.dhar4427@placemux-student.com,4626556157,Hapur,Placed
4428,6,Brijesh Srinivasan,Male,Artificial Intelligence & ML,2024,8.57,"Power BI, Docker, Django, Java, Kubernetes, C++",brijesh.srinivasan4428@placemux-student.com,7484792705,Burhanpur,In Process
4429,47,Chandran Sengupta,Male,Commerce,2027,8.84,"Deep Learning, Power BI, Digital Marketing, SQL, Communication",chandran.sengupta4429@placemux-student.com,5360684470,Narasaraopet,In Process
4430,62,Bhavika Dugar,Female,Computer Science,2024,8.43,"Power BI, Data Analysis, React, DevOps, SQL, Tableau, Docker",bhavika.dugar4430@placemux-student.com,0287007110,Ulhasnagar,In Process
4431,52,Gunbir Dhillon,Male,Electronics & Communication,2023,7.38,"C++, Node.js, Communication, React, Deep Learning, AWS, SQL",gunbir.dhillon4431@placemux-student.com,8699800881,Munger,Placed
4432,52,Nitesh Lala,Male,Civil Engineering,2024,7.48,"DevOps, Product Management, Django, Data Analysis, Tableau",nitesh.lala4432@placemux-student.com,1242296069,Jamshedpur,Placed
4433,89,Vritti Dutt,Female,Business Administration,2027,7.75,"Power BI, Data Analysis, Excel, C++, Communication, Python, Machine Learning",vritti.dutt4433@placemux-student.com,2186678239,Malda,In Process
4434,64,Tripti Prabhakar,Female,Electrical Engineering,2024,7.82,"C++, Communication, Power BI, DevOps, Kubernetes",tripti.prabhakar4434@placemux-student.com,8637878559,Mira-Bhayandar,In Process
4435,56,Lohit Venkataraman,Male,Artificial Intelligence & ML,2024,6.84,"Deep Learning, Java, Docker",lohit.venkataraman4435@placemux-student.com,8706337874,Rajpur Sonarpur,In Process
4436,92,Fitan Rajan,Male,Computer Science,2024,7.59,"Java, React, SQL",fitan.rajan4436@placemux-student.com,3615936407,Siwan,Placed
4437,76,Garima Balakrishnan,Female,Data Science,2026,6.61,"AWS, Django, Product Management, Data Analysis, Node.js, Deep Learning",garima.balakrishnan4437@placemux-student.com,4959624132,Bikaner,In Process
4438,77,Jagdish Bora,Male,Business Administration,2026,6.4,"Node.js, Digital Marketing, AWS, Communication",jagdish.bora4438@placemux-student.com,1421582545,Bellary,Placed
4439,77,Ethan Pai,Male,Computer Science,2023,8.66,"Product Management, AWS, SQL, Power BI, Django",ethan.pai4439@placemux-student.com,0869920510,Guntakal,In Process
4440,7,Nidra Devan,Female,Computer Science,2026,7.32,"Machine Learning, Java, Python, Communication, Power BI, AWS, DevOps",nidra.devan4440@placemux-student.com,4942835270,Aurangabad,Placed
4441,56,Mahika Srinivas,Female,Artificial Intelligence & ML,2027,8.01,"React, Power BI, Communication, Kubernetes",mahika.srinivas4441@placemux-student.com,4236917032,Ichalkaranji,In Process
4442,79,Bakhshi Sharaf,Male,Information Technology,2026,9.15,"AWS, Deep Learning, Docker, DevOps, Kubernetes, C++, React",bakhshi.sharaf4442@placemux-student.com,9211700524,Nagpur,Placed
4443,16,Champak Dutta,Male,Data Science,2025,7.02,"Java, Python, AWS, Deep Learning, Machine Learning, Tableau",champak.dutta4443@placemux-student.com,1720984027,Mysore,Placed
4444,87,Parth Garde,Male,Artificial Intelligence & ML,2024,8.02,"Kubernetes, Machine Learning, Python, Communication, DevOps",parth.garde4444@placemux-student.com,1997178625,New Delhi,In Process
4445,3,Siddharth Rastogi,Male,Mechanical Engineering,2024,8.9,"Power BI, Digital Marketing, Communication, Excel, Deep Learning",siddharth.rastogi4445@placemux-student.com,6504569606,Kharagpur,In Process
4446,21,Yagnesh More,Male,Computer Science,2025,8.34,"Tableau, Kubernetes, Java, C++, React, Excel, Communication",yagnesh.more4446@placemux-student.com,8187113635,Latur,Placed
4447,3,Daniel Chanda,Male,Civil Engineering,2026,7.95,"Power BI, DevOps, SQL, AWS, Tableau, Excel",daniel.chanda4447@placemux-student.com,7064547839,Medininagar,Placed
4448,87,Chaitanya Badami,Male,Civil Engineering,2024,7.28,"SQL, Product Management, Docker, Kubernetes, Data Analysis, Deep Learning",chaitanya.badami4448@placemux-student.com,0337991618,Silchar,Placed
4449,25,Theodore Ben,Male,Commerce,2024,7.28,"DevOps, Java, Django, Docker, C++",theodore.ben4449@placemux-student.com,4409305776,Bhimavaram,Placed
4450,57,Ganga Ramanathan,Female,Computer Science,2027,6.87,"Java, Django, Node.js, C++, Digital Marketing, SQL, Machine Learning",ganga.ramanathan4450@placemux-student.com,0542863574,Aligarh,Placed
4451,35,Timothy Mohanty,Male,Civil Engineering,2024,7.54,"Product Management, Django, Excel, Digital Marketing, Node.js, React, Machine Learning",timothy.mohanty4451@placemux-student.com,4413882582,Katni,Placed
4452,99,Ishaan Sharaf,Male,Information Technology,2024,8.39,"Excel, Docker, Django, C++, Node.js",ishaan.sharaf4452@placemux-student.com,3806177998,Deoghar,Placed
4453,1,Chameli Bera,Female,Mechanical Engineering,2027,7.66,"DevOps, Django, Java",chameli.bera4453@placemux-student.com,6310595076,Kottayam,In Process
